"REF_DATE","GEO","DGUID","Commodity","Supply and disposition","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-04","Canada","2016A000011124","Process cheese (from cheddar and other base)","Supply, total","Tonnes","288","units","0","v381858","1.3.1","18039","","","","0"
"2022-05","Canada","2016A000011124","Process cheese (from cheddar and other base)","Supply, total","Tonnes","288","units","0","v381858","1.3.1","17130","","","","0"
"2022-06","Canada","2016A000011124","Process cheese (from cheddar and other base)","Supply, total","Tonnes","288","units","0","v381858","1.3.1","16540","","","","0"
"2022-07","Canada","2016A000011124","Process cheese (from cheddar and other base)","Supply, total","Tonnes","288","units","0","v381858","1.3.1","17263","","","","0"
"2022-08","Canada","2016A000011124","Process cheese (from cheddar and other base)","Supply, total","Tonnes","288","units","0","v381858","1.3.1","15584","","","","0"
"2022-09","Canada","2016A000011124","Process cheese (from cheddar and other base)","Supply, total","Tonnes","288","units","0","v381858","1.3.1","17372","","","","0"
"2022-10","Canada","2016A000011124","Process cheese (from cheddar and other base)","Supply, total","Tonnes","288","units","0","v381858","1.3.1","18336","","","","0"
"2022-11","Canada","2016A000011124","Process cheese (from cheddar and other base)","Supply, total","Tonnes","288","units","0","v381858","1.3.1","17280","","","","0"
"2022-12","Canada","2016A000011124","Process cheese (from cheddar and other base)","Supply, total","Tonnes","288","units","0","v381858","1.3.1","17164","","","","0"
"2023-01","Canada","2016A000011124","Process cheese (from cheddar and other base)","Supply, total","Tonnes","288","units","0","v381858","1.3.1","16967","","","","0"
"2023-02","Canada","2016A000011124","Process cheese (from cheddar and other base)","Supply, total","Tonnes","288","units","0","v381858","1.3.1","16854","","","","0"
"2023-03","Canada","2016A000011124","Process cheese (from cheddar and other base)","Supply, total","Tonnes","288","units","0","v381858","1.3.1","15947","","","","0"
"2023-04","Canada","2016A000011124","Process cheese (from cheddar and other base)","Supply, total","Tonnes","288","units","0","v381858","1.3.1","16977","","","","0"
"2023-05","Canada","2016A000011124","Process cheese (from cheddar and other base)","Supply, total","Tonnes","288","units","0","v381858","1.3.1","16737","","","","0"
"2023-06","Canada","2016A000011124","Process cheese (from cheddar and other base)","Supply, total","Tonnes","288","units","0","v381858","1.3.1","17555","","","","0"
"2023-07","Canada","2016A000011124","Process cheese (from cheddar and other base)","Supply, total","Tonnes","288","units","0","v381858","1.3.1","17623","","","","0"
"2023-08","Canada","2016A000011124","Process cheese (from cheddar and other base)","Supply, total","Tonnes","288","units","0","v381858","1.3.1","15092","","","","0"
"2023-09","Canada","2016A000011124","Process cheese (from cheddar and other base)","Supply, total","Tonnes","288","units","0","v381858","1.3.1","16477","","","","0"
"2023-10","Canada","2016A000011124","Process cheese (from cheddar and other base)","Supply, total","Tonnes","288","units","0","v381858","1.3.1","17561","","","","0"
"2023-11","Canada","2016A000011124","Process cheese (from cheddar and other base)","Supply, total","Tonnes","288","units","0","v381858","1.3.1","16601","","","","0"
"2023-12","Canada","2016A000011124","Process cheese (from cheddar and other base)","Supply, total","Tonnes","288","units","0","v381858","1.3.1","16460","","","","0"
"2010-01","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","61","","","","0"
"2010-02","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","136","","","","0"
"2010-03","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","87","","","","0"
"2010-04","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","111","","","","0"
"2010-05","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","115","","","","0"
"2010-06","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","82","","","","0"
"2010-07","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","119","","","","0"
"2010-08","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","81","","","","0"
"2010-09","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","123","","","","0"
"2010-10","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","132","","","","0"
"2010-11","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","116","","","","0"
"2010-12","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","71","","","","0"
"2011-01","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","47","","","","0"
"2011-02","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","70","","","","0"
"2011-03","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","114","","","","0"
"2011-04","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","71","","","","0"
"2011-05","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","80","","","","0"
"2011-06","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","109","","","","0"
"2011-07","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","166","","","","0"
"2011-08","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","106","","","","0"
"2011-09","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","121","","","","0"
"2011-10","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","66","","","","0"
"2011-11","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","157","","","","0"
"2011-12","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","145","","","","0"
"2012-01","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","52","","","","0"
"2012-02","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","106","","","","0"
"2012-03","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","82","","","","0"
"2012-04","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","51","","","","0"
"2012-05","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","85","","","","0"
"2012-06","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","88","","","","0"
"2012-07","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","58","","","","0"
"2012-08","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","191","","","","0"
"2012-09","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","129","","","","0"
"2012-10","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","92","","","","0"
"2012-11","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","155","","","","0"
"2012-12","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","162","","","","0"
"2013-01","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","63","","","","0"
"2013-02","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","107","","","","0"
"2013-03","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","72","","","","0"
"2013-04","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","78","","","","0"
"2013-05","Canada","2016A000011124","Process cheese (from cheddar and other base)","Imports","Tonnes","288","units","0","v381861","1.3.4","90","","","","0"
